DEPT,SECTION,CATEGORY,SUBCATEGORY,ITEM,SIZE,PRICE,UPC,ID,DUE,NOTE,"EACH SIZE",UNIT,"PACK AMT","RETAIL UNITS PER EACH","REG PRICE",DEPT_ID,SECTION_ID,CATEGORY_ID,SUBCATEGORY_ID,ORIGIN
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","COUNTRY VIEW DAIRY rBST-free","GREEK Plain Whole Milk LARGE","6/24 OZ","21.75","794504-369403","9949","","","24","OZ","6","1.000","21.75","8","26","69","33",""
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","COUNTRY VIEW DAIRY rBST-free","Original Plain BULK","5 LB","7.85","794504-367508","9739","","","5","LB","1","1.000","7.85","8","26","69","33",""
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","COUNTRY VIEW DAIRY rBST-free","Original Plain LARGE","6/24 OZ","16.90","794504-370409","8517","","","24","OZ","6","1.000","16.90","8","26","69","33","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","COUNTRY VIEW DAIRY rBST-free","Original Vanilla BULK","3 LB","5.65","794504-367706","8574","","","3","LB","1","1.000","5.65","8","26","69","33","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","COUNTRY VIEW DAIRY rBST-free","Original Vanilla LARGE","6/24 OZ","18.75","794504-370300","8570","","","24","OZ","6","1.000","18.75","8","26","69","33","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","DONNAY CHEESES (CONV)","Chevre, Fresh (bags) PRICE PER 4LB UNIT","4 LB","31.25","000000-00UNIT","664","","","4","LB","1","1.000","31.25","8","26","69","2","MN"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","EICHTEN'S FARMSTEAD CHEESES (conventional)","Gouda, Chipotle (wheel)","10 LB","7.67","000000-00BULK","685","","","10","LB","1","1.000","7.67","8","26","69","3","MN"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","EICHTEN'S FARMSTEAD CHEESES (conventional)","Gouda, Herb (wheel)","10 LB","7.80","000000-00BULK","686","","","10","LB","1","1.000","7.80","8","26","69","3","MN"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","EICHTEN'S FARMSTEAD CHEESES (conventional)","Gouda, Plain Mild Dutch-style (wheel) ","10 LB","6.43","000000-00BULK","687","","","10","LB","1","1.000","6.43","8","26","69","3","MN"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","EICHTEN'S FARMSTEAD CHEESES (conventional)","Gouda, Smoked (wheel)","10 LB","7.67","000000-00BULK","689","","","10","LB","1","1.000","7.67","8","26","69","3","MN"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","EICHTEN'S FARMSTEAD CHEESES (conventional)","Gouda, Tomato-Basil (wheel) ","10 LB","6.79","000000-00BULK","690","","","10","LB","1","1.000","6.79","8","26","69","3","MN"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","KALONA SUPER NATURAL ORGANIC DAIRY","Plain, Large 2% OG","6/24 OZ","19.70","750088-702500","590","","","24","OZ","6","1.000","19.70","8","26","69","32","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","KALONA SUPER NATURAL ORGANIC DAIRY","Plain, Large 5% OG","6/24 OZ","19.70","750088-701053","589","","","24","OZ","6","1.000","19.70","8","26","69","32","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","KALONA SUPER NATURAL ORGANIC DAIRY","Sour Cream, 4% OG","5 LB","13.95","000000-00BULK","178","","","5","LB","1","1.000","13.95","8","26","69","32","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","KALONA SUPER NATURAL ORGANIC DAIRY","Vanilla, Large 2% OG","6/24 OZ","19.70","750088-702104","555","","","24","OZ","6","1.000","19.70","8","26","69","32","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","KALONA SUPER NATURAL ORGANIC DAIRY","Vanilla, Large 5% OG","6/24 OZ","19.70","750088-701107","591","","","24","OZ","6","1.000","19.70","8","26","69","32","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ORGANIC VALLEY DAIRY AND SOY (USDA ORGANIC)","Butter, Cultured No-Salt, Bulk OG","36/1 LB","207.70","093966-000580","732","","","1","LB","36","1.000","207.70","8","26","69","5","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ORGANIC VALLEY DAIRY AND SOY (USDA ORGANIC)","Butter, Lightly Salted, Bulk OG","36/1 LB","207.70","093966-000573","4728","","","1","LB","36","1.000","207.70","8","26","69","5","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ORGANIC VALLEY DAIRY AND SOY (USDA ORGANIC)","Butter, Pats (CHIPS) OG","800 CT","120.35","093933-002300","736","","","800","CT","1","1.000","120.35","8","26","69","5","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ORGANIC VALLEY DAIRY AND SOY (USDA ORGANIC)","Cream Cheese Singles OG","100/1 OZ","34.94","093933-002294","333","","","1","OZ","100","1.000","34.94","8","26","69","5","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ORGANIC VALLEY DAIRY AND SOY (USDA ORGANIC)","Half & Half, UHT Half-gallon OG","6/64 OZ","38.67","093966-003734","765","","","64","OZ","6","1.000","38.67","8","26","69","5","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ORGANIC VALLEY DAIRY AND SOY (USDA ORGANIC)","Whipping Cream, HTST Half-gallon OG","6/64 OZ","63.18","093966-002317","810","","","64","OZ","6","1.000","63.18","8","26","69","5","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ROCHDALE FARMS CHEESES ( rBGH-free conventional)","Cheddar, Shredded Yellow rBGH-free","5 LB","16.40","000000-00UNIT","412","","","5","LB","1","1.000","16.40","8","26","69","6","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ROCHDALE FARMS CHEESES ( rBGH-free conventional)","Mozzarella, Part-Skim, Shredded rBGH-free","5 LB","16.15","000000-00UNIT","402","","","5","LB","1","1.000","16.15","8","26","69","6","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ROCHDALE FARMS CHEESES ( rBGH-free conventional)","Mozzarella, Whole Milk Shredded rBGH-free","5 LB","16.15","000000-00UNIT","6849","","","5","LB","1","1.000","16.15","8","26","69","6","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ROCHDALE FARMS CHEESES ( rBGH-free conventional)","Provolone, Plain, Shredded rBGH-free","5 LB","16.20","000000-00UNIT","7212","","","5","LB","1","1.000","16.20","8","26","69","6","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ROCHDALE FARMS CHEESES ( rBGH-free conventional)","Provolone, Smoked, Shredded rBGH-free","5 LB","16.25","000000-00UNIT","406","","","5","LB","1","1.000","16.25","8","26","69","6","WI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ROCHDALE FARMS YOGURTS","Yogurt, Plain Whole Milk - BULK","20 LB","37.50","000000-00BULK","9727","","","20","LB","1","1.000","37.50","8","26","69","36","IA"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","ROSEWOOD TOFU (USDA ORGANIC)","Tofu, Firm Bulk OG","2/5 LB","16.95","000000-00BULK","437","","","5","LB","2","1.000","16.95","8","26","69","8","MI"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","SWISS VALLEY ","Cream Cheese","1/3 LB","7.75","000000-00UNIT","8947","","","3","LB","1","1.000","7.75","8","26","69","34","LOCAL"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","SWISS VALLEY ","Neufchatel","1/3 LB","7.45","000000-00UNIT","9316","","","3","LB","1","1.000","7.45","8","26","69","34","LOCAL"
"DELI","REFRIGERATED","JUICE, DAIRY & SOY","THIRTY TWO DEGREES ORGANIC COCONUT WATER KEFIR - BULK","Coconut Water Kefir Original OG - BULK Probiotic Stand Up Pouch","16 OZ","21.99","000000-00BULK","10578","","","16","OZ","1","1.000","21.99","8","26","69","41","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","ALASKA WILD FISH CO.","Smoked Salmon Cream Cheese Tubs  6/5 oz","6/5 OZ","24.69","753780-105082","10460","","","5","OZ","6","1.000","24.69","8","26","64","39",""
"DELI","REFRIGERATED","PREPARED ITEMS","ALASKA WILD FISH CO.","Smoked Salmon Snack Kit With Cheese Curds 12/4 oz","12/4 OZ","47.25","753780-105105","10461","","","4","OZ","12","1.000","47.25","8","26","64","39",""
"DELI","REFRIGERATED","PREPARED ITEMS","ALASKA WILD FISH CO.","Smoked Salmon Trays 12ct (sold by weight, priced per LB)","12 CT","10.45","000000-00BULK","10459","","","12","CT","1","1.000","10.45","8","26","64","39",""
"DELI","REFRIGERATED","PREPARED ITEMS","CHRISTOPHER RANCH ORGANIC PEELED GARLIC","Garlic, Peeled 4/5 LB CA, Christopher Ranch","4/5 LB","121.85","","202","","Christopher Ranch","5","LB","4","1.000","121.85","8","26","64","40","CA"
"DELI","REFRIGERATED","PREPARED ITEMS","EARTH BALANCE SHORTENING","Buttery Spread","6/45 OZ","53.50","033776-011772","168","","","45","OZ","6","1.000","53.50","8","26","64","20",""
"DELI","REFRIGERATED","PREPARED ITEMS","EGGS, HARD BOILED PEELED BULK SCHULTZ ORGANIC (PRE-ORDER)","Eggs, Hard Boiled Peeled OG 2/2.5 LB (new pack size)","2/2.5 LB","22.00","000000-00BULK","10288","","","2.5","LB","2","1.000","22.00","8","26","64","35","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","LA PERLA TORTILLAS","Corn, Tostada 6"" (shelf stable)","12/22 CT","25.75","675674-927016","9989","","","22","CT","12","1.000","25.75","8","26","64","21",""
"DELI","REFRIGERATED","PREPARED ITEMS","LA PERLA TORTILLAS","Flour Tortilla 10""","12/10 CT","25.80","675674-928037","835","","","10","CT","12","1.000","25.80","8","26","64","21","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","LA PERLA TORTILLAS","Flour Tortilla 12""","7/10 CT","19.85","675674-928044","7624","","","10","CT","7","1.000","19.85","8","26","64","21","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","LA PERLA TORTILLAS","Flour Tortilla 6""","18/12 CT","18.20","675674-928013","9188","","","12","CT","18","1.000","18.20","8","26","64","21",""
"DELI","REFRIGERATED","PREPARED ITEMS","LA PERLA TORTILLAS","Flour Tortilla 8""","12/10 CT","17.95","675674-928020","836","","","10","CT","12","1.000","17.95","8","26","64","21","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","LA PERLA TORTILLAS","White Corn Tortilla 6""","16/36 CT","21.20","675674-925630","837","","","36","CT","16","1.000","21.20","8","26","64","21","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","LA PERLA TORTILLAS","White Corn Tortilla 6"" WIC-approved","20/16 CT","16.85","675674-926453","838","","","16","CT","20","1.000","16.85","8","26","64","21","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","LIGHTLIFE VEGAN SAUSAGES","Vegan Ground Beef","12/14 OZ","38.90","043454-400200","212","","","14","OZ","12","1.000","38.90","8","26","64","22",""
"DELI","REFRIGERATED","PREPARED ITEMS","LIGHTLIFE VEGAN SAUSAGES","Vegan Sausage","12/14 OZ","38.90","043454-400101","707","","","14","OZ","12","1.000","38.90","8","26","64","22",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Asiago Edamame Red Quinoa 8LB","8 LB","36.25","000000-00BULK","8680","","","8","LB","1","1.000","36.25","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Au Gratin Potato 2/5LB","2/5 LB","33.10","000000-00BULK","8672","","","5","LB","2","1.000","33.10","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Beet Salad 2/5LB","2/5 LB","34.35","000000-00BULK","8677","","","5","LB","2","1.000","34.35","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Butternut Squash 2/5LB","2/5 LB","37.15","000000-00BULK","8671","","","5","LB","2","1.000","37.15","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Butternut Squash Quinoa 8LB","8 LB","36.85","000000-00BULK","10164","","","8","LB","1","1.000","36.85","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Cavatappi and Herb 8LB","8 LB","30.95","000000-00BULK","8682","","","8","LB","1","1.000","30.95","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Cucumber Salad 2/5LB","2/5 LB","28.65","000000-00BULK","8681","","","5","LB","2","1.000","28.65","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Curried Cranberry Quinoa 8LB","8 LB","35.10","000000-00BULK","10163","","","8","LB","1","1.000","35.10","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Deviled Egg Kit 48ct","2/24 CT","22.66","000000-00BULK","894","","","24","CT","2","1.000","22.66","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Egg Salad 10LB","10 LB","43.23","000000-00BULK","895","","","10","LB","1","1.000","43.23","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Fall Vegetable Pasta 7LB","7 LB","27.20","000000-00BULK","906","","","7","LB","1","1.000","27.20","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Garlic Lover's Pasta 7LB","7 LB","21.51","000000-00BULK","897","","","7","LB","1","1.000","21.51","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Ginger Napa 2/4.5LB","2/4.5 LB","41.60","000000-00BULK","8679","","","4.5","LB","2","1.000","41.60","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Golden Sweet Potato Salad 10LB","10 LB","32.60","000000-00BULK","8676","","","10","LB","1","1.000","32.60","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Kim Chi, Traditional 8LB","8/1 LB","35.60","000000-00BULK","8996","","","1","LB","8","1.000","35.60","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Macaroni ""Fog City"" Salad 7LB","7 LB","23.39","000000-00BULK","898","","","7","LB","1","1.000","23.39","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Mexican Salad 10LB","10 LB","38.20","000000-00BULK","7071","","","10","LB","1","1.000","38.20","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Penne Pasta w/ Tomato","7 LB","31.50","000000-00BULK","905","","","7","LB","1","1.000","31.50","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Pico De Gallo 9LB","9 LB","22.89","000000-00BULK","899","","","9","LB","1","1.000","22.89","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Potato Salad 10LB","10 LB","28.98","000000-00BULK","900","","","10","LB","1","1.000","28.98","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Red Quinoa w/ Feta & Apple","8 LB","33.65","000000-00BULK","901","","","8","LB","1","1.000","33.65","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Roasted Sweet Potato Salad 10LB","10 LB","28.40","000000-00BULK","8674","","","10","LB","1","1.000","28.40","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Salad, Bruschetta 8LB","8 LB","22.60","000000-00BULK","893","","","8","LB","1","1.000","22.60","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Salad, Curried Couscous 7 LB","7 LB","36.00","000000-00BULK","904","","","7","LB","1","1.000","36.00","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Salsa, Fire Roasted (no label)","8/12 OZ","25.06","000000-00BULK","8684","","","12","OZ","8","1.000","25.06","8","26","64","24","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Salsa, Fire Roasted 8LB","8 LB","36.38","000000-00BULK","9244","","","8","LB","1","1.000","36.38","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Salsa, Tex-Mex (no label)","8/14 OZ","35.70","000000-00BULK","8685","","","14","OZ","8","1.000","35.70","8","26","64","24","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Salsa, Tex-Mex 9 LB","9 LB","36.38","000000-00BULK","10104","","","9","LB","1","1.000","36.38","8","26","64","24","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Spread, Cashew (no label)","8/10 OZ","40.05","000000-00BULK","8686","","","10","OZ","8","1.000","40.05","8","26","64","24","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Thai Quinoa 8LB","8 LB","36.70","000000-00BULK","10165","","","8","LB","1","1.000","36.70","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Traditional Tabouli 6.75 LB","6.75 LB","27.08","000000-00BULK","902","","","6.75","LB","1","1.000","27.08","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Tri-Color Potato Salad 10LB","10 LB","21.45","000000-00BULK","903","","","10","LB","1","1.000","21.45","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Tuna Salad 10LB","10 LB","57.35","000000-00BULK","896","","","10","LB","1","1.000","57.35","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Vegetable & Bean 8LB","8 LB","32.70","000000-00BULK","10166","","","8","LB","1","1.000","32.70","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS","Cre8it Wild Rice Salad 8 LB","8 LB","33.70","000000-00BULK","8678","","","8","LB","1","1.000","33.70","8","26","64","24",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Alpha Omega 2/6.5 LB","2/6.5 LB","72.00","000000-00BULK","10373","","","6.5","LB","2","1.000","72.00","8","26","64","37","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Apple Kale Quinoa 2/5.5LB","2/5.5 LB","48.00","000000-00BULK","10130","","","5.5","LB","2","1.000","48.00","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Balsamic Roasted Potato 2/6LB","2/6 LB","67.20","000000-00BULK","10140","","","6","LB","2","1.000","67.20","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Coconut Curry Lentil Rice 2/5.5LB","2/5.5 LB","57.60","000000-00BULK","10131","","","5.5","LB","2","1.000","57.60","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Cranberry Quinoa 2/6LB","2/6 LB","60.00","000000-00BULK","10129","","","6","LB","2","1.000","60.00","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Cranberry Spinach Wild Rice 2/5LB","2/5 LB","66.00","000000-00BULK","10138","","","5","LB","2","1.000","66.00","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Eggless Tofu 7.5LB","7.5 LB","50.40","000000-00BULK","10128","","","7.5","LB","1","1.000","50.40","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Lime Chile Quinoa 2/6 LB","2/6 LB","48.00","000000-00BULK","10372","","","6","LB","2","1.000","48.00","8","26","64","37","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Red Curry Tofu 2/6LB","2/6 LB","96.00","000000-00BULK","10127","","","6","LB","2","1.000","96.00","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Roast Sweet Potato Poblano 2/6LB","2/6 LB","81.60","000000-00BULK","10139","","","6","LB","2","1.000","81.60","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Roasted Carrot Spinach Couscous 2/5.5LB","2/5.5 LB","66.00","000000-00BULK","10133","","","5.5","LB","2","1.000","66.00","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Samosa Potato Salad 2/7LB","2/7 LB","81.60","000000-00BULK","10141","","","7","LB","2","1.000","81.60","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Spicy Thai Rice 2/5.5LB","2/5.5 LB","57.60","000000-00BULK","10132","","","5.5","LB","2","1.000","57.60","8","26","64","37",""
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Spinach Chickpea 2/7 LB","2/7 LB","90.00","000000-00BULK","10375","","","7","LB","2","1.000","90.00","8","26","64","37","MN"
"DELI","REFRIGERATED","PREPARED ITEMS","SALADS - WEDGE CO-OP MADE","Wedge Made Sumi Salad 7 LB","7 LB","38.40","000000-00BULK","10374","","","7","LB","1","1.000","38.40","8","26","64","37","MN"
"DELI","SUPPLIES","","","Clamshell Gen-Pak 4oz","400/4 OZ","94.40","000000-00BULK","861","","","4","OZ","400","1.000","94.40","8","30","","",""
"DELI","SUPPLIES","","","Clamshell Placon Crystal Seal 12oz","200/12 OZ","31.30","000000-00BULK","9941","","","12","OZ","200","1.000","31.30","8","30","","",""
"DELI","SUPPLIES","","","Clamshell Placon Crystal Seal 16oz","200/16 OZ","29.80","000000-00BULK","9942","","","16","OZ","200","1.000","29.80","8","30","","",""
"DELI","SUPPLIES","","","Clamshell Placon Crystal Seal 24oz","200/24 OZ","40.45","000000-00BULK","9943","","","24","OZ","200","1.000","40.45","8","30","","",""
"DELI","SUPPLIES","","","Clamshell Placon Crystal Seal 32oz","200/32 OZ","46.70","000000-00BULK","9944","","","32","OZ","200","1.000","46.70","8","30","","",""
"DELI","SUPPLIES","","","Clamshell Placon Crystal Seal 8oz","200/8 OZ","25.60","000000-00BULK","9940","","","8","OZ","200","1.000","25.60","8","30","","",""
"DELI","SUPPLIES","","","Clamshell Smartcycle 32oz","200/32 OZ","64.35","000000-00BULK","872","","","32","OZ","200","1.000","64.35","8","30","","",""
"DELI","SUPPLIES","","","Deli Cup Conatianers 16oz","500/16 OZ","45.75","000000-00BULK","860","","","16","OZ","500","1.000","45.75","8","30","","",""
"DELI","SUPPLIES","","","Deli Cup Container 8oz","500/8 OZ","37.05","000000-00BULK","857","","","8","OZ","500","1.000","37.05","8","30","","",""
"DELI","SUPPLIES","","","Deli Cup Containers 32oz","500/32 OZ","74.40","000000-00BULK","856","","","32","OZ","500","1.000","74.40","8","30","","",""
"DELI","SUPPLIES","","","Deli Lids, Clear","500 CT","23.10","000000-00BULK","858","","","500","CT","1","1.000","23.10","8","30","","",""
"DELI","SUPPLIES","","","Deli Lids, Co-op Print Logo","500 CT","29.90","000000-00BULK","859","","","500","CT","1","1.000","29.90","8","30","","",""
